344	3.72093023256
345	3.45454545455
346	3.68518518519
347	3.52727272727
340	3.6064516129
341	2.77777777778
342	2.97872340426
343	3.04761904762
348	3.39130434783
349	2.75
298	3.73372781065
299	2.91666666667
296	3.2
297	3.89743589744
294	3.11557788945
295	3.41428571429
292	3.57954545455
293	3.77611940299
290	3.07777777778
291	3.3813559322
270	3.59166666667
271	3.20555555556
272	4.25
273	3.53
274	3.48795180723
275	4.01716738197
276	3.70260223048
277	3.49253731343
278	3.26
279	3.33333333333
642	3.48780487805
108	3.08333333333
109	3.43103448276
102	3.11320754717
103	1.84615384615
100	4.14898419865
101	3.2676056338
106	2.88888888889
107	3.45945945946
104	1.4
105	2.57971014493
1212	2.83333333333
1213	2.16666666667
1375	3.6
99	3.72222222222
98	4.31142857143
91	3.56617647059
90	3.08695652174
93	3.70873786408
92	3.58333333333
95	3.80769230769
94	3.11811023622
97	3.77542372881
96	4.0
1623	4.0
1622	2.33333333333
1621	1.0
1620	3.22222222222
1627	3.0
1626	1.0
1625	4.0
1624	2.0
1629	4.0
1628	3.75
559	3.19847328244
558	3.65151515152
1217	2.88235294118
555	2.0
554	2.73626373626
557	3.06666666667
556	2.5
551	2.31818181818
550	3.30344827586
553	3.25
552	2.83720930233
1199	2.90909090909
1198	2.83333333333
1191	4.33333333333
1190	3.22222222222
1193	3.66666666667
1192	3.18181818182
1195	3.27272727273
1194	4.06896551724
1197	3.53846153846
1196	3.0
1177	2.0
1176	3.27777777778
1175	3.0
1174	3.25
1173	2.57142857143
1172	3.76923076923
1171	3.15384615385
1170	3.03846153846
1179	2.125
1178	2.29411764706
511	4.20886075949
510	3.97297297297
513	4.31884057971
1285	3.14285714286
1284	2.875
1287	1.33333333333
512	4.0
1281	3.09090909091
1280	2.5
1283	2.76470588235
1282	3.22222222222
1003	2.28571428571
879	3.28695652174
1289	2.16666666667
1288	3.0
514	3.89090909091
1579	1.0
1578	2.0
689	3.16176470588
688	1.94444444444
685	3.33802816901
684	3.7875
687	2.20689655172
686	3.65306122449
681	2.45833333333
680	2.39285714286
683	2.37837837838
682	3.0
623	2.91428571429
1226	3.375
621	2.90909090909
873	2.94117647059
1224	2.63636363636
1223	3.5
1222	2.66666666667
1221	3.48717948718
1243	3.71428571429
1220	3.34482758621
407	2.42105263158
406	2.44680851064
405	3.30363036304
404	3.68085106383
403	3.42631578947
1374	1.0
1377	3.25
400	2.64705882353
1379	2.85714285714
1378	2.2
452	2.60655737705
409	3.14285714286
408	4.48076923077
1343	1.0
1344	3.2
1345	2.0
456	2.27272727273
457	1.73913043478
1018	3.11538461538
379	2.875
378	3.73684210526
647	4.08955223881
371	3.1935483871
370	2.75757575758
373	2.89743589744
372	3.46875
375	1.86363636364
374	2.27272727273
377	2.27272727273
376	2.81818181818
1019	3.96428571429
1244	2.91428571429
393	3.38172043011
392	3.59016393443
391	2.75862068966
390	3.2
397	2.58333333333
396	2.8431372549
395	2.65384615385
394	3.33333333333
399	3.31168831169
398	2.04347826087
1246	1.2
245	3.09644670051
244	3.18181818182
247	1.8
246	3.89908256881
241	3.53333333333
240	2.80555555556
243	2.44144144144
242	3.98850574713
249	3.24786324786
248	3.64429530201
179	3.91542288557
178	4.32743362832
177	3.88617886179
176	3.97003745318
175	3.8167539267
174	4.25593667546
173	4.16666666667
172	4.21212121212
171	3.9298245614
170	4.1592920354
656	4.0243902439
657	4.27272727273
654	4.13669064748
655	3.88990825688
652	3.88636363636
653	3.91176470588
1367	4.0
650	3.57352941176
651	4.075
1364	1.0
1365	1.5
1115	3.44444444444
1362	2.0
1618	1.0
1619	3.0
1616	4.0
1617	1.0
1614	3.0
1615	3.0
1612	3.66666666667
1613	4.0
1610	2.0
1611	3.0
1363	1.0
1142	4.0
1143	4.0
1140	2.29411764706
1141	3.33333333333
1146	2.0
1147	3.63157894737
1144	3.66666666667
1145	2.66666666667
1148	3.33333333333
1149	3.82608695652
692	3.6357615894
1547	3.0
1544	2.66666666667
1545	2.5
1542	3.0
1543	3.0
1540	2.8
695	3.09090909091
698	3.0
699	3.69791666667
1548	1.0
1549	1.5
542	2.54
543	3.61904761905
540	2.53846153846
